,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
5339,Ghana,7.9465,-1.0232,2/11/20,0,0,0,0,Africa
5338,Germany,51.165691,10.451526,2/11/20,16,0,0,16,Europe
5337,Georgia,42.3154,43.3569,2/11/20,0,0,0,0,Europe
5336,Gambia,13.4432,-15.3101,2/11/20,0,0,0,0,Africa
5335,Gabon,-0.8037,11.6094,2/11/20,0,0,0,0,Africa
5325,France,3.9339,-53.1258,2/11/20,0,0,0,0,Europe
5326,France,-17.6797,149.4068,2/11/20,0,0,0,0,Europe
5327,France,16.265,-61.551,2/11/20,0,0,0,0,Europe
5328,France,-12.8275,45.166244,2/11/20,0,0,0,0,Europe
5329,France,-20.904305,165.618042,2/11/20,0,0,0,0,Europe
5330,France,-21.1151,55.5364,2/11/20,0,0,0,0,Europe
5331,France,17.9,-62.8333,2/11/20,0,0,0,0,Europe
5332,France,18.0708,-63.0501,2/11/20,0,0,0,0,Europe
5333,France,14.6415,-61.0242,2/11/20,0,0,0,0,Europe
5334,France,46.2276,2.2137,2/11/20,11,0,0,11,Europe
5473,France,46.8852,-56.3159,2/11/20,0,0,0,0,Europe
5324,Finland,61.92411,25.748151,2/11/20,1,0,0,1,Europe
5323,Fiji,-17.7134,178.065,2/11/20,0,0,0,0,Western Pacific
5322,Ethiopia,9.145,40.4897,2/11/20,0,0,0,0,Africa
5321,Eswatini,-26.5225,31.4659,2/11/20,0,0,0,0,Africa
5320,Estonia,58.5953,25.0136,2/11/20,0,0,0,0,Europe
5319,Eritrea,15.1794,39.7823,2/11/20,0,0,0,0,Africa
5318,Equatorial Guinea,1.6508,10.2679,2/11/20,0,0,0,0,Africa
5317,El Salvador,13.7942,-88.8965,2/11/20,0,0,0,0,Americas
5316,Egypt,26.820553,30.802498,2/11/20,0,0,0,0,Eastern Mediterranean
5315,Ecuador,-1.8312,-78.1834,2/11/20,0,0,0,0,Americas
5314,Dominican Republic,18.7357,-70.1627,2/11/20,0,0,0,0,Americas
5449,Dominica,15.415,-61.371,2/11/20,0,0,0,0,Americas
5313,Djibouti,11.8251,42.5903,2/11/20,0,0,0,0,Eastern Mediterranean
5310,Denmark,61.8926,-6.9118,2/11/20,0,0,0,0,Europe
5312,Denmark,56.2639,9.5018,2/11/20,0,0,0,0,Europe
5309,Czechia,49.8175,15.473,2/11/20,0,0,0,0,Europe
5308,Cyprus,35.1264,33.4299,2/11/20,0,0,0,0,Europe
5307,Cuba,21.521757,-77.781167,2/11/20,0,0,0,0,Americas
5306,Croatia,45.1,15.2,2/11/20,0,0,0,0,Europe
5305,Cote d'Ivoire,7.54,-5.5471,2/11/20,0,0,0,0,Africa
5304,Costa Rica,9.7489,-83.7534,2/11/20,0,0,0,0,Americas
5303,Congo (Kinshasa),-4.0383,21.7587,2/11/20,0,0,0,0,Africa
5302,Congo (Brazzaville),-0.228,15.8277,2/11/20,0,0,0,0,Africa
5478,Comoros,-11.6455,43.3333,2/11/20,0,0,0,0,Africa
5301,Colombia,4.5709,-74.2973,2/11/20,0,0,0,0,Americas
5268,China,31.8257,117.2264,2/11/20,860,4,105,751,Western Pacific
5269,China,40.1824,116.4142,2/11/20,342,3,48,291,Western Pacific
5270,China,30.0572,107.874,2/11/20,505,3,79,423,Western Pacific
5271,China,26.0789,117.9874,2/11/20,267,0,45,222,Western Pacific
5272,China,35.7518,104.2861,2/11/20,86,2,24,60,Western Pacific
5273,China,23.3417,113.4244,2/11/20,1177,1,212,964,Western Pacific
5274,China,23.8298,108.7881,2/11/20,215,1,33,181,Western Pacific
5275,China,26.8154,106.8748,2/11/20,127,1,17,109,Western Pacific
5276,China,19.1959,109.7453,2/11/20,144,3,20,121,Western Pacific
5277,China,39.549,116.1306,2/11/20,239,2,0,237,Western Pacific
5278,China,47.862,127.7615,2/11/20,360,8,28,324,Western Pacific
5279,China,37.8957,114.9042,2/11/20,1105,7,0,1098,Western Pacific
5280,China,22.3,114.2,2/11/20,49,1,0,48,Western Pacific
5281,China,30.9756,112.2707,2/11/20,33366,1068,2639,29659,Western Pacific
5282,China,27.6104,111.7088,2/11/20,912,1,247,664,Western Pacific
5283,China,44.0935,113.9448,2/11/20,58,0,5,53,Western Pacific
5284,China,32.9711,119.455,2/11/20,515,0,93,422,Western Pacific
5285,China,27.614,115.7221,2/11/20,804,1,128,675,Western Pacific
5286,China,43.6661,126.1923,2/11/20,81,1,18,62,Western Pacific
5287,China,41.2956,122.6085,2/11/20,111,0,19,92,Western Pacific
5288,China,22.1667,113.55,2/11/20,10,0,1,9,Western Pacific
5289,China,37.2692,106.1655,2/11/20,53,0,22,31,Western Pacific
5290,China,35.7452,95.9956,2/11/20,18,0,5,13,Western Pacific
5291,China,35.1917,108.8701,2/11/20,219,0,32,187,Western Pacific
5292,China,36.3427,118.1498,2/11/20,487,1,80,406,Western Pacific
5293,China,31.202,121.4491,2/11/20,303,1,52,250,Western Pacific
5294,China,37.5777,112.2922,2/11/20,124,0,30,94,Western Pacific
5295,China,30.6171,102.7103,2/11/20,417,1,85,331,Western Pacific
5296,China,39.3054,117.323,2/11/20,106,2,10,94,Western Pacific
5297,China,31.6927,88.0924,2/11/20,1,0,0,1,Western Pacific
5298,China,41.1129,85.2401,2/11/20,55,0,3,52,Western Pacific
5299,China,24.974,101.487,2/11/20,153,0,20,133,Western Pacific
5300,China,29.1832,120.0934,2/11/20,1117,0,270,847,Western Pacific
5267,Chile,-35.6751,-71.543,2/11/20,0,0,0,0,Americas
5266,Chad,15.4542,18.7322,2/11/20,0,0,0,0,Africa
5265,Central African Republic,6.6111,20.9394,2/11/20,0,0,0,0,Africa
5255,Canada,53.9333,-116.5765,2/11/20,0,0,0,0,Americas
5256,Canada,53.7267,-127.6476,2/11/20,4,0,0,4,Americas
5257,Canada,53.7609,-98.8139,2/11/20,0,0,0,0,Americas
5258,Canada,46.5653,-66.4619,2/11/20,0,0,0,0,Americas
5259,Canada,53.1355,-57.6604,2/11/20,0,0,0,0,Americas
5260,Canada,44.682,-63.7443,2/11/20,0,0,0,0,Americas
5261,Canada,51.2538,-85.3232,2/11/20,3,0,0,3,Americas
5262,Canada,46.5107,-63.4168,2/11/20,0,0,0,0,Americas
5263,Canada,52.9399,-73.5491,2/11/20,0,0,0,0,Americas
5264,Canada,52.9399,-106.4509,2/11/20,0,0,0,0,Americas
5461,Canada,64.8255,-124.8457,2/11/20,0,0,0,0,Americas
5462,Canada,64.2823,-135,2/11/20,0,0,0,0,Americas
5254,Cameroon,3.848,11.5021,2/11/20,0,0,0,0,Africa
5253,Cambodia,11.55,104.9167,2/11/20,1,0,0,1,Western Pacific
5252,Cabo Verde,16.5388,-23.0418,2/11/20,0,0,0,0,Africa
5469,Burundi,-3.3731,29.9189,2/11/20,0,0,0,0,Africa
5464,Burma,21.9162,95.956,2/11/20,0,0,0,0,South-East Asia
5251,Burkina Faso,12.2383,-1.5616,2/11/20,0,0,0,0,Africa
5250,Bulgaria,42.7339,25.4858,2/11/20,0,0,0,0,Europe
5249,Brunei,4.5353,114.7277,2/11/20,0,0,0,0,Western Pacific
5248,Brazil,-14.235,-51.9253,2/11/20,0,0,0,0,Americas
5468,Botswana,-22.3285,24.6849,2/11/20,0,0,0,0,Africa
5247,Bosnia and Herzegovina,43.9159,17.6791,2/11/20,0,0,0,0,Europe
5246,Bolivia,-16.2902,-63.5887,2/11/20,0,0,0,0,Americas
5245,Bhutan,27.5142,90.4336,2/11/20,0,0,0,0,South-East Asia
5244,Benin,9.3077,2.3158,2/11/20,0,0,0,0,Africa
5454,Belize,17.1899,-88.4976,2/11/20,0,0,0,0,Americas
5243,Belgium,50.8333,4.469936,2/11/20,1,0,0,1,Europe
5242,Belarus,53.7098,27.9534,2/11/20,0,0,0,0,Europe
5241,Barbados,13.1939,-59.5432,2/11/20,0,0,0,0,Americas
5240,Bangladesh,23.685,90.3563,2/11/20,0,0,0,0,South-East Asia
5239,Bahrain,26.0275,50.55,2/11/20,0,0,0,0,Eastern Mediterranean
5238,Bahamas,25.025885,-78.035889,2/11/20,0,0,0,0,Americas
5237,Azerbaijan,40.1431,47.5769,2/11/20,0,0,0,0,Europe
5236,Austria,47.5162,14.5501,2/11/20,0,0,0,0,Europe
5228,Australia,-35.4735,149.0124,2/11/20,0,0,0,0,Western Pacific
5229,Australia,-33.8688,151.2093,2/11/20,4,0,2,2,Western Pacific
5230,Australia,-12.4634,130.8456,2/11/20,0,0,0,0,Western Pacific
5231,Australia,-27.4698,153.0251,2/11/20,5,0,0,5,Western Pacific
5232,Australia,-34.9285,138.6007,2/11/20,2,0,0,2,Western Pacific
5233,Australia,-42.8821,147.3272,2/11/20,0,0,0,0,Western Pacific
5234,Australia,-37.8136,144.9631,2/11/20,4,0,0,4,Western Pacific
5235,Australia,-31.9505,115.8605,2/11/20,0,0,0,0,Western Pacific
5227,Armenia,40.0691,45.0382,2/11/20,0,0,0,0,Europe
5226,Argentina,-38.4161,-63.6167,2/11/20,0,0,0,0,Americas
5225,Antigua and Barbuda,17.0608,-61.7964,2/11/20,0,0,0,0,Americas
5224,Angola,-11.2027,17.8739,2/11/20,0,0,0,0,Africa
5223,Andorra,42.5063,1.5218,2/11/20,0,0,0,0,Europe
5222,Algeria,28.0339,1.6596,2/11/20,0,0,0,0,Africa
5221,Albania,41.1533,20.1683,2/11/20,0,0,0,0,Europe
5220,Afghanistan,33.93911,67.709953,2/11/20,0,0,0,0,Eastern Mediterranean
5709,Zimbabwe,-19.015438,29.154857,2/12/20,0,0,0,0,Africa
5708,Zambia,-13.133897,27.849332,2/12/20,0,0,0,0,Africa
5738,Yemen,15.552727,48.516388,2/12/20,0,0,0,0,Eastern Mediterranean
5736,Western Sahara,24.2155,-12.8858,2/12/20,0,0,0,0,Africa
5718,West Bank and Gaza,31.9522,35.2332,2/12/20,0,0,0,0,Eastern Mediterranean
5707,Vietnam,14.058324,108.277199,2/12/20,15,0,6,9,Western Pacific
5706,Venezuela,6.4238,-66.5897,2/12/20,0,0,0,0,Americas
5705,Uzbekistan,41.377491,64.585262,2/12/20,0,0,0,0,Europe
5704,US,40,-100,2/12/20,12,0,3,9,Americas
5703,Uruguay,-32.5228,-55.7658,2/12/20,0,0,0,0,Americas
5696,United Kingdom,32.3078,-64.7505,2/12/20,0,0,0,0,Europe
5697,United Kingdom,19.3133,-81.2546,2/12/20,0,0,0,0,Europe
5698,United Kingdom,49.3723,-2.3644,2/12/20,0,0,0,0,Europe
5699,United Kingdom,36.1408,-5.3536,2/12/20,0,0,0,0,Europe
5700,United Kingdom,54.2361,-4.5481,2/12/20,0,0,0,0,Europe
5701,United Kingdom,16.742498,-62.187366,2/12/20,0,0,0,0,Europe
5702,United Kingdom,55.3781,-3.436,2/12/20,16,0,1,15,Europe
5726,United Kingdom,18.2206,-63.0686,2/12/20,0,0,0,0,Europe
5727,United Kingdom,18.4207,-64.64,2/12/20,0,0,0,0,Europe
5728,United Kingdom,21.694,-71.7979,2/12/20,0,0,0,0,Europe
5733,United Kingdom,-51.7963,-59.5236,2/12/20,0,0,0,0,Europe
5695,United Arab Emirates,23.424076,53.847818,2/12/20,8,0,1,7,Eastern Mediterranean
5694,Ukraine,48.3794,31.1656,2/12/20,0,0,0,0,Europe
5693,Uganda,1.373333,32.290275,2/12/20,0,0,0,0,Africa
5692,Turkey,38.9637,35.2433,2/12/20,0,0,0,0,Europe
5691,Tunisia,33.886917,9.537499,2/12/20,0,0,0,0,Eastern Mediterranean
5690,Trinidad and Tobago,10.6918,-61.2225,2/12/20,0,0,0,0,Americas
5689,Togo,8.6195,0.8248,2/12/20,0,0,0,0,Africa
5714,Timor-Leste,-8.874217,125.727539,2/12/20,0,0,0,0,South-East Asia
5688,Thailand,15.870032,100.992541,2/12/20,33,0,10,23,South-East Asia
5687,Tanzania,-6.369028,34.888822,2/12/20,0,0,0,0,Africa
5740,Tajikistan,38.861,71.2761,2/12/20,0,0,0,0,Europe
5686,Taiwan*,23.7,121,2/12/20,18,0,1,17,Western Pacific
5713,Syria,34.802075,38.996815,2/12/20,0,0,0,0,Eastern Mediterranean
5685,Switzerland,46.8182,8.2275,2/12/20,0,0,0,0,Europe
5684,Sweden,60.128161,18.643501,2/12/20,1,0,0,1,Europe
5683,Suriname,3.9193,-56.0278,2/12/20,0,0,0,0,Americas
5682,Sudan,12.8628,30.2176,2/12/20,0,0,0,0,Eastern Mediterranean
5681,Sri Lanka,7.873054,80.771797,2/12/20,1,0,1,0,South-East Asia
5680,Spain,40.463667,-3.74922,2/12/20,2,0,0,2,Europe
5735,South Sudan,6.877,31.307,2/12/20,0,0,0,0,Africa
5622,South Korea,35.907757,127.766922,2/12/20,28,0,7,21,Western Pacific
5679,South Africa,-30.5595,22.9375,2/12/20,0,0,0,0,Africa
5678,Somalia,5.152149,46.199616,2/12/20,0,0,0,0,Eastern Mediterranean
5677,Slovenia,46.1512,14.9955,2/12/20,0,0,0,0,Europe
5676,Slovakia,48.669,19.699,2/12/20,0,0,0,0,Europe
5675,Singapore,1.2833,103.8333,2/12/20,50,0,15,35,Western Pacific
5731,Sierra Leone,8.460555,-11.779889,2/12/20,0,0,0,0,Africa
5674,Seychelles,-4.6796,55.492,2/12/20,0,0,0,0,Africa
5673,Serbia,44.0165,21.0059,2/12/20,0,0,0,0,Europe
5672,Senegal,14.4974,-14.4524,2/12/20,0,0,0,0,Africa
5671,Saudi Arabia,23.885942,45.079162,2/12/20,0,0,0,0,Eastern Mediterranean
5737,Sao Tome and Principe,0.1864,6.6131,2/12/20,0,0,0,0,Africa
5670,San Marino,43.9424,12.4578,2/12/20,0,0,0,0,Europe
5669,Saint Vincent and the Grenadines,12.9843,-61.2872,2/12/20,0,0,0,0,Americas
5668,Saint Lucia,13.9094,-60.9789,2/12/20,0,0,0,0,Americas
5721,Saint Kitts and Nevis,17.357822,-62.782998,2/12/20,0,0,0,0,Americas
5667,Rwanda,-1.9403,29.8739,2/12/20,0,0,0,0,Africa
5666,Russia,61.52401,105.318756,2/12/20,2,0,2,0,Europe
5665,Romania,45.9432,24.9668,2/12/20,0,0,0,0,Europe
5664,Qatar,25.3548,51.1839,2/12/20,0,0,0,0,Eastern Mediterranean
5663,Portugal,39.3999,-8.2245,2/12/20,0,0,0,0,Europe
5662,Poland,51.9194,19.1451,2/12/20,0,0,0,0,Europe
5661,Philippines,12.879721,121.774017,2/12/20,3,1,1,1,Western Pacific
5660,Peru,-9.19,-75.0152,2/12/20,0,0,0,0,Americas
5659,Paraguay,-23.4425,-58.4438,2/12/20,0,0,0,0,Americas
5658,Papua New Guinea,-6.314993,143.95555,2/12/20,0,0,0,0,Western Pacific
5657,Panama,8.538,-80.7821,2/12/20,0,0,0,0,Americas
5656,Pakistan,30.3753,69.3451,2/12/20,0,0,0,0,Eastern Mediterranean
5655,Oman,21.512583,55.923255,2/12/20,0,0,0,0,Eastern Mediterranean
5654,Norway,60.472,8.4689,2/12/20,0,0,0,0,Europe
5653,North Macedonia,41.6086,21.7453,2/12/20,0,0,0,0,Europe
5652,Nigeria,9.082,8.6753,2/12/20,0,0,0,0,Africa
5651,Niger,17.607789,8.081666,2/12/20,0,0,0,0,Africa
5650,Nicaragua,12.865416,-85.207229,2/12/20,0,0,0,0,Americas
5649,New Zealand,-40.9006,174.886,2/12/20,0,0,0,0,Western Pacific
5645,Netherlands,12.5211,-69.9683,2/12/20,0,0,0,0,Europe
5646,Netherlands,12.1696,-68.99,2/12/20,0,0,0,0,Europe
5647,Netherlands,18.0425,-63.0548,2/12/20,0,0,0,0,Europe
5648,Netherlands,52.1326,5.2913,2/12/20,0,0,0,0,Europe
5644,Nepal,28.1667,84.25,2/12/20,1,0,1,0,South-East Asia
5643,Namibia,-22.9576,18.4904,2/12/20,0,0,0,0,Africa
5712,Mozambique,-18.665695,35.529562,2/12/20,0,0,0,0,Africa
5642,Morocco,31.7917,-7.0926,2/12/20,0,0,0,0,Eastern Mediterranean
5641,Montenegro,42.708678,19.37439,2/12/20,0,0,0,0,Europe
5640,Mongolia,46.8625,103.8467,2/12/20,0,0,0,0,Western Pacific
5639,Monaco,43.7333,7.4167,2/12/20,0,0,0,0,Europe
5638,Moldova,47.4116,28.3699,2/12/20,0,0,0,0,Europe
5637,Mexico,23.6345,-102.5528,2/12/20,0,0,0,0,Americas
5636,Mauritius,-20.348404,57.552152,2/12/20,0,0,0,0,Africa
5635,Mauritania,21.0079,-10.9408,2/12/20,0,0,0,0,Africa
5634,Malta,35.9375,14.3754,2/12/20,0,0,0,0,Europe
5720,Mali,17.570692,-3.996166,2/12/20,0,0,0,0,Africa
5633,Maldives,3.2028,73.2207,2/12/20,0,0,0,0,South-East Asia
5632,Malaysia,4.210484,101.975766,2/12/20,18,0,3,15,Western Pacific
5732,Malawi,-13.2543,34.3015,2/12/20,0,0,0,0,Africa
5631,Madagascar,-18.766947,46.869107,2/12/20,0,0,0,0,Africa
5630,Luxembourg,49.8153,6.1296,2/12/20,0,0,0,0,Europe
5629,Lithuania,55.1694,23.8813,2/12/20,0,0,0,0,Europe
5628,Liechtenstein,47.14,9.55,2/12/20,0,0,0,0,Europe
5717,Libya,26.3351,17.228331,2/12/20,0,0,0,0,Eastern Mediterranean
5627,Liberia,6.428055,-9.429499,2/12/20,0,0,0,0,Africa
5741,Lesotho,-29.61,28.2336,2/12/20,0,0,0,0,Africa
5626,Lebanon,33.8547,35.8623,2/12/20,0,0,0,0,Eastern Mediterranean
5625,Latvia,56.8796,24.6032,2/12/20,0,0,0,0,Europe
5716,Laos,19.85627,102.495496,2/12/20,0,0,0,0,Western Pacific
5624,Kyrgyzstan,41.20438,74.766098,2/12/20,0,0,0,0,Europe
5623,Kuwait,29.31166,47.481766,2/12/20,0,0,0,0,Eastern Mediterranean
5724,Kosovo,42.602636,20.902977,2/12/20,0,0,0,0,Europe
5621,Kenya,-0.0236,37.9062,2/12/20,0,0,0,0,Africa
5620,Kazakhstan,48.0196,66.9237,2/12/20,0,0,0,0,Europe
5619,Jordan,31.24,36.51,2/12/20,0,0,0,0,Eastern Mediterranean
5618,Japan,36.204824,138.252924,2/12/20,28,0,9,19,Western Pacific
5617,Jamaica,18.1096,-77.2975,2/12/20,0,0,0,0,Americas
5616,Italy,41.87194,12.56738,2/12/20,3,0,0,3,Europe
5615,Israel,31.046051,34.851612,2/12/20,0,0,0,0,Europe
5614,Ireland,53.1424,-7.6921,2/12/20,0,0,0,0,Europe
5613,Iraq,33.223191,43.679291,2/12/20,0,0,0,0,Eastern Mediterranean
5612,Iran,32.427908,53.688046,2/12/20,0,0,0,0,Eastern Mediterranean
5611,Indonesia,-0.7893,113.9213,2/12/20,0,0,0,0,South-East Asia
5610,India,20.593684,78.96288,2/12/20,3,0,0,3,South-East Asia
5609,Iceland,64.9631,-19.0208,2/12/20,0,0,0,0,Europe
5608,Hungary,47.1625,19.5033,2/12/20,0,0,0,0,Europe
5607,Honduras,15.2,-86.2419,2/12/20,0,0,0,0,Americas
5606,Holy See,41.9029,12.4534,2/12/20,0,0,0,0,Europe
5605,Haiti,18.9712,-72.2852,2/12/20,0,0,0,0,Americas
5604,Guyana,4.860416,-58.93018,2/12/20,0,0,0,0,Americas
5719,Guinea-Bissau,11.8037,-15.1804,2/12/20,0,0,0,0,Africa
5603,Guinea,9.9456,-9.6966,2/12/20,0,0,0,0,Africa
5602,Guatemala,15.7835,-90.2308,2/12/20,0,0,0,0,Americas
5711,Grenada,12.1165,-61.679,2/12/20,0,0,0,0,Americas
5572,Greenland,71.7069,-42.6043,2/12/20,0,0,0,0,Europe
5601,Greece,39.0742,21.8243,2/12/20,0,0,0,0,Europe
5600,Ghana,7.9465,-1.0232,2/12/20,0,0,0,0,Africa
5599,Germany,51.165691,10.451526,2/12/20,16,0,0,16,Europe
5598,Georgia,42.3154,43.3569,2/12/20,0,0,0,0,Europe
5597,Gambia,13.4432,-15.3101,2/12/20,0,0,0,0,Africa
5596,Gabon,-0.8037,11.6094,2/12/20,0,0,0,0,Africa
5586,France,3.9339,-53.1258,2/12/20,0,0,0,0,Europe
5587,France,-17.6797,149.4068,2/12/20,0,0,0,0,Europe
5588,France,16.265,-61.551,2/12/20,0,0,0,0,Europe
5589,France,-12.8275,45.166244,2/12/20,0,0,0,0,Europe
5590,France,-20.904305,165.618042,2/12/20,0,0,0,0,Europe
5591,France,-21.1151,55.5364,2/12/20,0,0,0,0,Europe
5592,France,17.9,-62.8333,2/12/20,0,0,0,0,Europe
5593,France,18.0708,-63.0501,2/12/20,0,0,0,0,Europe
5594,France,14.6415,-61.0242,2/12/20,0,0,0,0,Europe
5595,France,46.2276,2.2137,2/12/20,11,0,2,9,Europe
5734,France,46.8852,-56.3159,2/12/20,0,0,0,0,Europe
5585,Finland,61.92411,25.748151,2/12/20,1,0,1,0,Europe
5584,Fiji,-17.7134,178.065,2/12/20,0,0,0,0,Western Pacific
5583,Ethiopia,9.145,40.4897,2/12/20,0,0,0,0,Africa
5582,Eswatini,-26.5225,31.4659,2/12/20,0,0,0,0,Africa
5581,Estonia,58.5953,25.0136,2/12/20,0,0,0,0,Europe
5580,Eritrea,15.1794,39.7823,2/12/20,0,0,0,0,Africa
5579,Equatorial Guinea,1.6508,10.2679,2/12/20,0,0,0,0,Africa
5578,El Salvador,13.7942,-88.8965,2/12/20,0,0,0,0,Americas
5577,Egypt,26.820553,30.802498,2/12/20,0,0,0,0,Eastern Mediterranean
5576,Ecuador,-1.8312,-78.1834,2/12/20,0,0,0,0,Americas
5575,Dominican Republic,18.7357,-70.1627,2/12/20,0,0,0,0,Americas
5710,Dominica,15.415,-61.371,2/12/20,0,0,0,0,Americas
5574,Djibouti,11.8251,42.5903,2/12/20,0,0,0,0,Eastern Mediterranean
5571,Denmark,61.8926,-6.9118,2/12/20,0,0,0,0,Europe
5573,Denmark,56.2639,9.5018,2/12/20,0,0,0,0,Europe
5570,Czechia,49.8175,15.473,2/12/20,0,0,0,0,Europe
5569,Cyprus,35.1264,33.4299,2/12/20,0,0,0,0,Europe
5568,Cuba,21.521757,-77.781167,2/12/20,0,0,0,0,Americas
5567,Croatia,45.1,15.2,2/12/20,0,0,0,0,Europe
5566,Cote d'Ivoire,7.54,-5.5471,2/12/20,0,0,0,0,Africa
5565,Costa Rica,9.7489,-83.7534,2/12/20,0,0,0,0,Americas
5564,Congo (Kinshasa),-4.0383,21.7587,2/12/20,0,0,0,0,Africa
5563,Congo (Brazzaville),-0.228,15.8277,2/12/20,0,0,0,0,Africa
5739,Comoros,-11.6455,43.3333,2/12/20,0,0,0,0,Africa
5562,Colombia,4.5709,-74.2973,2/12/20,0,0,0,0,Americas
5529,China,31.8257,117.2264,2/12/20,889,4,127,758,Western Pacific
5530,China,40.1824,116.4142,2/12/20,352,3,56,293,Western Pacific
5531,China,30.0572,107.874,2/12/20,518,3,102,413,Western Pacific
5532,China,26.0789,117.9874,2/12/20,272,0,53,219,Western Pacific
5533,China,35.7518,104.2861,2/12/20,87,2,31,54,Western Pacific
5534,China,23.3417,113.4244,2/12/20,1219,1,275,943,Western Pacific
5535,China,23.8298,108.7881,2/12/20,222,1,32,189,Western Pacific
5536,China,26.8154,106.8748,2/12/20,133,1,18,114,Western Pacific
5537,China,19.1959,109.7453,2/12/20,157,4,27,126,Western Pacific
5538,China,39.549,116.1306,2/12/20,251,2,0,249,Western Pacific
5539,China,47.862,127.7615,2/12/20,378,8,31,339,Western Pacific
5540,China,37.8957,114.9042,2/12/20,1135,8,0,1127,Western Pacific
5541,China,22.3,114.2,2/12/20,50,1,1,48,Western Pacific
5542,China,30.9756,112.2707,2/12/20,34874,1068,2686,31120,Western Pacific
5543,China,27.6104,111.7088,2/12/20,946,2,304,640,Western Pacific
5544,China,44.0935,113.9448,2/12/20,60,0,6,54,Western Pacific
5545,China,32.9711,119.455,2/12/20,543,0,125,418,Western Pacific
5546,China,27.614,115.7221,2/12/20,844,1,152,691,Western Pacific
5547,China,43.6661,126.1923,2/12/20,83,1,22,60,Western Pacific
5548,China,41.2956,122.6085,2/12/20,116,1,20,95,Western Pacific
5549,China,22.1667,113.55,2/12/20,10,0,2,8,Western Pacific
5550,China,37.2692,106.1655,2/12/20,58,0,24,34,Western Pacific
5551,China,35.7452,95.9956,2/12/20,18,0,9,9,Western Pacific
5552,China,35.1917,108.8701,2/12/20,225,0,43,182,Western Pacific
5553,China,36.3427,118.1498,2/12/20,497,2,92,403,Western Pacific
5554,China,31.202,121.4491,2/12/20,311,1,57,253,Western Pacific
5555,China,37.5777,112.2922,2/12/20,126,0,33,93,Western Pacific
5556,China,30.6171,102.7103,2/12/20,436,1,92,343,Western Pacific
5557,China,39.3054,117.323,2/12/20,112,2,11,99,Western Pacific
5558,China,31.6927,88.0924,2/12/20,1,0,1,0,Western Pacific
5559,China,41.1129,85.2401,2/12/20,59,0,3,56,Western Pacific
5560,China,24.974,101.487,2/12/20,154,0,26,128,Western Pacific
5561,China,29.1832,120.0934,2/12/20,1131,0,321,810,Western Pacific
5528,Chile,-35.6751,-71.543,2/12/20,0,0,0,0,Americas
5527,Chad,15.4542,18.7322,2/12/20,0,0,0,0,Africa
5526,Central African Republic,6.6111,20.9394,2/12/20,0,0,0,0,Africa
5516,Canada,53.9333,-116.5765,2/12/20,0,0,0,0,Americas
5517,Canada,53.7267,-127.6476,2/12/20,4,0,0,4,Americas
5518,Canada,53.7609,-98.8139,2/12/20,0,0,0,0,Americas
5519,Canada,46.5653,-66.4619,2/12/20,0,0,0,0,Americas
5520,Canada,53.1355,-57.6604,2/12/20,0,0,0,0,Americas
5521,Canada,44.682,-63.7443,2/12/20,0,0,0,0,Americas
5522,Canada,51.2538,-85.3232,2/12/20,3,0,0,3,Americas
5523,Canada,46.5107,-63.4168,2/12/20,0,0,0,0,Americas
5524,Canada,52.9399,-73.5491,2/12/20,0,0,0,0,Americas
5525,Canada,52.9399,-106.4509,2/12/20,0,0,0,0,Americas
5722,Canada,64.8255,-124.8457,2/12/20,0,0,0,0,Americas
5723,Canada,64.2823,-135,2/12/20,0,0,0,0,Americas
5515,Cameroon,3.848,11.5021,2/12/20,0,0,0,0,Africa
5514,Cambodia,11.55,104.9167,2/12/20,1,0,1,0,Western Pacific
5513,Cabo Verde,16.5388,-23.0418,2/12/20,0,0,0,0,Africa
5730,Burundi,-3.3731,29.9189,2/12/20,0,0,0,0,Africa
5725,Burma,21.9162,95.956,2/12/20,0,0,0,0,South-East Asia
5512,Burkina Faso,12.2383,-1.5616,2/12/20,0,0,0,0,Africa
5511,Bulgaria,42.7339,25.4858,2/12/20,0,0,0,0,Europe
5510,Brunei,4.5353,114.7277,2/12/20,0,0,0,0,Western Pacific
5509,Brazil,-14.235,-51.9253,2/12/20,0,0,0,0,Americas
5729,Botswana,-22.3285,24.6849,2/12/20,0,0,0,0,Africa
5508,Bosnia and Herzegovina,43.9159,17.6791,2/12/20,0,0,0,0,Europe
5507,Bolivia,-16.2902,-63.5887,2/12/20,0,0,0,0,Americas
5506,Bhutan,27.5142,90.4336,2/12/20,0,0,0,0,South-East Asia
5505,Benin,9.3077,2.3158,2/12/20,0,0,0,0,Africa
5715,Belize,17.1899,-88.4976,2/12/20,0,0,0,0,Americas
5504,Belgium,50.8333,4.469936,2/12/20,1,0,0,1,Europe
5503,Belarus,53.7098,27.9534,2/12/20,0,0,0,0,Europe
5502,Barbados,13.1939,-59.5432,2/12/20,0,0,0,0,Americas
5501,Bangladesh,23.685,90.3563,2/12/20,0,0,0,0,South-East Asia
5500,Bahrain,26.0275,50.55,2/12/20,0,0,0,0,Eastern Mediterranean
5499,Bahamas,25.025885,-78.035889,2/12/20,0,0,0,0,Americas
5498,Azerbaijan,40.1431,47.5769,2/12/20,0,0,0,0,Europe
